name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
Between Love & Goodbye (2008)            ,5.5 based on 963 user ratings,2009-01-30,Casper Andreas,"Simon Miller,Justin Tensen,Rob Harmon",NA,20 user,8 critic,NA,"male-frontal-nudity,gay-lead-character,sex-scene,male-full-frontal-nudity,lesbian","Drama,Music,Romance",NA,USA,"English,French",NA,6674(USA),1991,97,Color,1.78:1
Nights and Weekends (2008)            ,6.2 based on 878 user ratings,2008-10-10,"Greta Gerwig,Joe Swanberg","Greta Gerwig,Joe Swanberg,Alison Bagnall",59,9 user,32 critic,NA,"male-nudity,male-explicit-nudity,male-frontal-nudity,long-distance-relationship,male-pubic-hair",Drama,NA,USA,English,NA,2902(USA),2902,80,Color,NA
Spy School (2008)            ,"4.7 based on 1,327 user ratings",2008-03-01,Mark Blutman,"Forrest Landis,AnnaSophia Robb,Rider Strong",NA,5 user,2 critic,NA,"tall-tale,child-spy,secret-agent,lie,kidnapping","Adventure,Comedy,Drama,Family,Mystery",Rated PG for mild action and brief smoking,USA,English,3000000,NA,NA,NA,Color,NA
The Pirates Who Don't Do Anything: A VeggieTales Movie (2008)            ,"5.7 based on 2,036 user ratings",2008-01-11,Mike Nawrocki,"Tim Hodge,Mike Nawrocki,Phil Vischer",49,22 user,37 critic,NA,"pirate,17th-century,waiter,vegetable,king","Animation,Adventure,Comedy,Family",NA,USA,English,15000000,4251320(USA),12701880,NA,Color,1.85:1
Shuttle (2008)            ,"5.7 based on 4,648 user ratings",2009-02-12,Edward Anderson,"Tony Curran,Peyton List,Cameron Goodman",NA,67 user,153 critic,NA,"mexico,tattoo,one-night,airport,accountant","Crime,Drama,Mystery,Thriller","Rated R for strong violence, terror, language and brief nudity",USA,English,2400000,1925(USA),1925,107,Color,2.35:1
Walled In (2009)            ,"4.8 based on 4,930 user ratings",2009-06-19,Gilles Paquet-Brenner,"Tim Allen,Mischa Barton,Darla Biccum",NA,41 user,37 critic,NA,"building,demolition,tenant,engineer,cement","Horror,Thriller",Rated R for some violence,"USA,France,Canada",English,10000000,NA,NA,100,Color,1.85:1
Half-Life (2008)            ,5.5 based on 419 user ratings,2008-01-19,NA,NA,NA,11 user,7 critic,NA,"boy,supernatural-power,homosexual,interracial-sex,sex","Drama,Sci-Fi",NA,USA,English,1000000,NA,NA,106,Color,2.35:1
Pig Hunt (2008)            ,"4.8 based on 2,150 user ratings",2008-07-31,James Isaac,"Travis Aaron Wade,Tina Huang,Howard Johnson Jr.",NA,32 user,48 critic,NA,"pig,forest,cult,marijuana,emus","Action,Horror,Thriller","Rated R for strong bloody violence and gore, drug content, sexuality, nudity and language",USA,English,6000000,NA,NA,99,Color,1.85:1
Gopher Broke (2004)            ,6.7 based on 917 user ratings,2004-09-30,NA,NA,NA,5 user,1 critic,NA,"truck,gopher,cow,vegetable,tomato","Animation,Short,Comedy",NA,USA,English,NA,NA,NA,4,Color,1.85:1
No Country for Old Men (2007)            ,"8.1 based on 610,684 user ratings",2007-11-21,"Ethan Coen,Joel Coen","Tommy Lee Jones,Javier Bardem,Josh Brolin",91,"1,517 user",488 critic,396,"sheriff,desert,texas,tracking-device,coin-toss","Crime,Drama,Thriller",Rated R for strong graphic violence and some language,USA,"English,Spanish",25000000,1226333(USA),74273505,122,Color,2.35:1
Chaos Theory (2008)            ,"6.7 based on 27,636 user ratings",2008-10-16,Marcos Siega,"Ryan Reynolds,Emily Mortimer,Stuart Townsend",44,57 user,48 critic,NA,"medical-test,list,lake,ferry,best-friend","Comedy,Drama,Romance","Rated PG-13 for mature thematic material, sexual content and language",USA,English,NA,23880(USA),237958,87,Color,2.35:1
The Caller (2008)            ,"5.6 based on 1,001 user ratings",2009-02-13,Richard Ledes,"Axel Feldmann,Grégory Ravary Ellis,Jean Brassard",33,15 user,13 critic,NA,"deadline,telephone,france,detective,murder","Crime,Drama,Mystery,Thriller",Rated PG-13 for some violent images,USA,English,NA,NA,NA,92,Color,2.35:1
The Perfect Game (2009)            ,"7.0 based on 2,673 user ratings",2010-04-16,William Dear,"Clifton Collins Jr.,Cheech Marin,Moises Arias",42,33 user,41 critic,NA,"mexico,little-league,baseball-movie,three-word-title,little-league-baseball","Comedy,Drama,Family,Sport",Rated PG for some thematic elements,"Canada,USA,Mexico","English,Spanish,Latin",12500000,207329(USA),1089445,NA, Black and White,2.35:1
Polarbearman (2008)            ,8.3 based on 242 user ratings,2008-03-29,"Big T.V.,Monty Whitebloom",NA,NA,1 user,NA,NA,NA,"Short,Drama",NA,UK,English,35000,NA,NA,NA,Color,NA
Girlfriend Experience (2008)            ,4.8 based on 200 user ratings,2008-12-06,NA,NA,NA,9 user,7 critic,NA,"prostitute,whore-monger,condom,sexual-promiscuity,hooker",NA,NA,"USA,Canada",English,NA,NA,NA,NA,NA,1.85:1
Flow: For Love of Water (2008)            ,"7.7 based on 1,021 user ratings",2011-12-15,Irena Salina,"Bill Alexander,Maude Barlow,Basil Bold",67,17 user,36 critic,NA,"environmental-issues,water-contamination",Documentary,NA,USA,English,500000,NA,NA,93,Color,NA
The Back Room (2008)            ,7.1 based on 54 user ratings,2008-06-08,Greg Ivan Smith,"Greg Ivan Smith,Dan Sturges,Tina Johnson",NA,4 user,3 critic,NA,"renaissance,bookstore,epiphany,art-book,oil-painting","Short,Romance",NA,USA,English,8000,NA,NA,NA,Color,1.78:1/(letterbox)
Rihanna - Good Girl Gone Bad: Live (2008)            ,7.5 based on 59 user ratings,2008-06-13,NA,NA,NA,NA,NA,NA,"pop-music,live-performance,concert-film,dominatrix","Documentary,Music",NA,USA,English,NA,NA,NA,NA,Color,NA
Seventh Moon (2008)            ,"4.7 based on 2,243 user ratings",2008-09-20,Eduardo Sánchez,"Amy Smart,Dennis Chan,Tim Chiou",NA,36 user,32 critic,NA,"china,lost,legend,goat,blood","Horror,Thriller",Rated R for language and violence/terror,USA,English,NA,NA,NA,87,Color,NA
Affinity (2008)            ,5.7 based on 40 user ratings,2008-04-12,NA,NA,NA,NA,1 critic,NA,"love,secret,double-life,love-triangle,gay-relationship","Short,Drama,Romance",NA,USA,English,500,NA,NA,NA,Color,1.85:1
Real Fiction (2008)            ,6.0 based on 42 user ratings,NA,NA,NA,NA,1 user,1 critic,NA,"shot-to-death,gun,gunshot,dying-mother,cemetery","Short,Drama",NA,USA,English,100000,NA,NA,NA,Color,1.85:1
Delgo (2008)            ,"4.4 based on 2,457 user ratings",2008-12-12,"Marc F. Adler,Jason Maurer","Freddie Prinze Jr.,Val Kilmer,Anne Bancroft",27,26 user,41 critic,NA,"villainess,box-office-flop,surrealism,one-word-title,computer-animation","Animation,Adventure,Comedy,Fantasy,Romance",Rated PG for sequences of fantasy action violence,USA,English,40000000,511920(USA),511920,94,Color,1.85:1
Shelter (2007)            ,"7.9 based on 15,773 user ratings",2009-04-16,NA,NA,66,76 user,30 critic,NA,"surfing,best-friend,irresponsible-parent,rough-housing,class-differences","Drama,Romance,Sport","Rated R for language, some sexual content and brief drug use",USA,English,NA,3464(USA),142666,97,Color,1.85:1
The Longshots (2008)            ,"5.1 based on 3,171 user ratings",2008-08-22,Fred Durst,"Ice Cube,Keke Palmer,Tasha Smith",52,19 user,47 critic,NA,"middle-school,american-football,absent-father,based-on-true-story","Biography,Comedy,Drama,Family,Sport","Rated PG for some thematic elements, mild language and brief rude humor",USA,English,23000000,4080687(USA),11508423,NA,Color,2.35:1
My Friends Tigger & Pooh's Friendly Tails (2008)            ,7.3 based on 51 user ratings,2008-03-03,NA,NA,NA,NA,1 critic,NA,NA,Animation,NA,USA,English,NA,NA,NA,92,Color,1.33:1
Foreign Exchange (2008)            ,"4.2 based on 1,062 user ratings",2008-09-09,NA,NA,NA,9 user,1 critic,NA,"high-school,beer-pong,jacuzzi,blonde,mini-skirt",Comedy,"Rated R for crude sexual content, language and drug use",USA,English,1000000,NA,NA,85,Color,1.78:1
My Name Is Bruce (2007)            ,"6.3 based on 21,362 user ratings",2007-04-13,Bruce Campbell,"Bruce Campbell,Grace Thorsen,Taylor Sharpe",36,88 user,100 critic,NA,"demon,b-movie,small-town,chinese,birthday","Comedy,Fantasy",Rated R for language and some violence,USA,English,1500000,16432(USA),173066,84,Color,1.85:1
Portal (2009)            ,3.5 based on 417 user ratings,2009-02-24,NA,NA,NA,8 user,1 critic,NA,one-word-title,"Horror,Sci-Fi",NA,USA,English,NA,NA,NA,NA,Color,NA
Grizzly Park (2008)            ,"4.1 based on 1,995 user ratings",2008-02-07,NA,NA,NA,39 user,29 critic,NA,"forest,park,serial-killer,waterfall,cabin-in-the-woods","Comedy,Horror",NA,USA,English,NA,NA,NA,NA,Color,1.85:1
Everybody Wants to Be Italian (2007)            ,"5.9 based on 1,566 user ratings",2009-03-26,Jason Todd Ipson,"Jay Jablonski,Cerina Vincent,John Kapelos",26,7 user,15 critic,NA,"veterinarian,fish,spanish-american,shop,polish-american","Comedy,Romance",Rated R for some sexual references,USA,English,1100000,197773(USA),350801,105,Color,1.85:1
Dungeon Girl (2008)            ,1.4 based on 786 user ratings,2008-07-08,NA,NA,NA,24 user,6 critic,NA,"locked-in-a-room,captivity,minimal-dialogue,loss-of-father,flashback","Crime,Drama,Horror","Rated R for sexual content, nudity and some violent images",USA,English,NA,NA,NA,81,Color,1.85:1
Love N' Dancing (2009)            ,"5.5 based on 1,493 user ratings",2011-01-06,Robert Iscove,"Amy Smart,Tom Malloy,Billy Zane",43,18 user,8 critic,NA,"dance,west-coast-swing,marital-problems,dance-contest,lesbian","Drama,Romance",Rated PG-13 for some sexual references,USA,English,10000000,NA,NA,91,Color,1.78:1
Make-Out with Violence (2008)            ,4.8 based on 576 user ratings,2011-07-08,Deagol Brothers,"Brett Miller,Shellie Marie Shartzer,David Fuqua",NA,10 user,111 critic,NA,"love,twin,unrequited-love,summer,high-school","Comedy,Fantasy,Horror,Romance",NA,USA,English,150000,NA,NA,NA,Color,1.78:1
Hero Wanted (2008)            ,"5.7 based on 6,443 user ratings",2008-07-10,NA,NA,NA,33 user,19 critic,NA,"on-the-run,vigilante-justice,violence,vengeance,revenge","Action,Crime,Drama,Thriller","Rated R for strong violence, language and brief sexual content",USA,English,7000000,NA,NA,94,Color,1.85:1
The Legend of Bloody Mary (2008)            ,2.9 based on 675 user ratings,2008-09-16,NA,NA,NA,13 user,6 critic,NA,"bloody-mary,witch,priest,college,teenager","Horror,Thriller","Rated R for some violence, language and sexuality/nudity",USA,English,1000000,NA,NA,93,Color,1.85:1
Ninja Cheerleaders (2008)            ,"3.5 based on 1,388 user ratings",2008-05-10,NA,NA,NA,18 user,12 critic,NA,"martial-arts,cheerleader,coach,mafia,go-go-dancer","Action,Comedy","Rated R for nudity, sexual content and some crude material",USA,English,NA,NA,NA,81,Color,1.78:1
"One, Two, Many (2008)            ",3.8 based on 756 user ratings,2008-04-10,NA,NA,NA,6 user,7 critic,NA,"lesbian-kiss,punctuation-in-title,comma-in-title,three-word-title,male-rear-nudity","Comedy,Romance","Rated R for strong sexual content, pervasive language and brief drug use",USA,English,500000,NA,NA,88,Color,1.85:1
Falling for Grace (2006)            ,6.2 based on 479 user ratings,2010-03-19,Fay Ann Lee,"Christine Baranski,Laura Benanti,Lewis Black",NA,25 user,10 critic,NA,"new-york-city,manhattan-new-york-city,chinatown-manhattan-new-york-city,cardinal-direction-in-title,struggle","Comedy,Romance",Rated PG-13 for language,USA,English,NA,NA,NA,NA,Color,NA
Walk Hard: The Dewey Cox Story (2007)            ,"6.7 based on 55,566 user ratings",2007-12-21,Jake Kasdan,"John C. Reilly,Jenna Fischer,David Krumholtz",63,200 user,171 critic,2,"singer,the-beatles,drugs,elvis,musician","Comedy,Music","Rated R for sexual content, graphic nudity, drug use and language",USA,English,35000000,6257174(USA),18317151,96,Color,2.35:1
Downhill Racer (1969)            ,"6.5 based on 2,921 user ratings",1970-01-09,Michael Ritchie,"Robert Redford,Gene Hackman,Camilla Sparv",NA,35 user,36 critic,NA,"injury,skiing,downhill-racer,narcissism,teammate","Drama,Sport",NA,USA,"English,German,French",1600000,NA,NA,101,Color,1.85:1
4° (Four Degrees) (2008)            ,6.0 based on 33 user ratings,2008-09-01,NA,NA,NA,1 user,NA,NA,NA,"Short,Drama",NA,USA,English,75000,NA,NA,NA,Color,NA
Wieners (2008)            ,"4.4 based on 1,906 user ratings",2008-06-03,Mark Steilen,"Kenan Thompson,Zachary Levi,Fran Kranz",NA,6 user,9 critic,NA,"breasts,female-nudity,female-frontal-nudity,friend,road-trip","Adventure,Comedy","Rated R for crude and sexual humor, nudity and language",USA,English,8000000,NA,NA,NA,Color,NA
Mrs. Winterbourne (1996)            ,"6.2 based on 5,659 user ratings",1996-04-19,Richard Benjamin,"Shirley MacLaine,Ricki Lake,Brendan Fraser",35,49 user,20 critic,NA,"train,train-wreck,love,two-word-title,twin-brother","Comedy,Drama,Romance",Rated PG-13 for some thematic elements and brief strong language,USA,English,25000000,NA,10070000,105,Color,1.85:1
First Sunday (2008)            ,"4.3 based on 7,825 user ratings",2008-01-11,David E. Talbert,"Ice Cube,Katt Williams,Tracy Morgan",41,34 user,69 critic,NA,"church,money,theft,slapstick-comedy,singer","Comedy,Crime,Drama","Rated PG-13 for language, some sexual humor, and brief drug references",USA,English,NA,17714821(USA),37931869,NA,Color,1.85:1
Glago's Guest (2008)            ,7.3 based on 27 user ratings,2008-06-10,NA,NA,NA,NA,NA,NA,"soldier,russia,alien,character-name-in-title","Animation,Short",NA,USA,English,NA,NA,NA,NA,Color,NA
Brain Dead (2007)            ,5.3 based on 909 user ratings,2007-10-17,Kevin Tenney,"Joshua Benton,Sarah Grant Brendecke,David Crane",NA,19 user,54 critic,NA,"shower,religious-hypocrisy,sociopath,lesbian,girl-fight",Horror,NA,USA,English,NA,NA,NA,NA,Color,NA
The Alphabet Killer (2008)            ,"5.3 based on 6,712 user ratings",2009-12-10,Rob Schmidt,"Eliza Dushku,Cary Elwes,Timothy Hutton",NA,46 user,38 critic,NA,"seeing-dead-people,based-on-true-story,obsession,murder,policewoman","Crime,Mystery,Thriller",Rated R for language and some violence,USA,English,2000000,11000(USA),29784,98,Color,2.35:1
Boogeyman 2 (2007)            ,"5.2 based on 6,402 user ratings",2008-01-08,Jeff Betancourt,"Danielle Savre,Matt Cohen,Chrissy Calhoun",NA,53 user,50 critic,NA,"phobia,mental-health,vomiting,attempted-suicide,teenager","Drama,Horror,Thriller",NA,USA,English,4500000,NA,NA,93,Color,2.35:1
The Wrecking Crew! (2008)            ,"7.6 based on 1,521 user ratings",2015-03-13,Denny Tedesco,"Denny Tedesco,Brian Wilson,Dick Clark",67,21 user,56 critic,NA,"session-musician,musician,the-beach-boys,reference-to-brian-douglas-wilson,reference-to-the-monkees","Documentary,Music","Rated PG for language, thematic elements and smoking images",USA,English,NA,56858(USA),800521,95,Color,NA
Hezarfen (2010)            ,6.6 based on 103 user ratings,2010-11-21,NA,NA,NA,1 user,NA,NA,NA,"Animation,Short,Action,Adventure,Comedy",NA,France,NA,NA,NA,NA,4,Color,NA
Lost Boys: The Tribe (2008)            ,"4.6 based on 8,433 user ratings",2008-07-29,P.J. Pesce,"Tad Hilgenbrink,Angus Sutherland,Autumn Reeser",NA,134 user,63 critic,NA,"vampire,vampire-hunter,trailer,party,blood","Comedy,Horror,Thriller","Rated R for strong vampire violence and gore, language, sexuality and some drug use","USA,Canada",English,4200000,NA,NA,92,Color,2.35:1
Tenure (2008)            ,"6.1 based on 2,231 user ratings",2014-07-15,Mike Million,"Luke Wilson,Gretchen Mol,David Koechner",NA,29 user,23 critic,NA,"tenure,college,sasquatch,publication,vegetarian",Comedy,"Rated R for language, some sexuality and drug content",USA,English,NA,NA,NA,90,Color,2.35:1
Hannah Montana: One in a Million (2008)            ,3.3 based on 585 user ratings,2008-01-29,NA,NA,NA,2 user,2 critic,NA,"hannah-montana,number-in-title,character-name-in-title",Music,NA,USA,English,NA,NA,NA,NA,Color,NA
The Poker Club (2008)            ,5.4 based on 314 user ratings,2008-10-16,Tim McCann,"Johnny Messner,Michael Risley,Jana Kramer",NA,11 user,10 critic,NA,"poker,burglar,voice-over-narration,topless-female-nudity,face-slap","Crime,Drama,Thriller","Rated R for violence, language, some nudity and drug content",USA,English,3200000,NA,NA,85,Color,NA
Midnight Chronicles (2009)            ,3.9 based on 870 user ratings,2009-08-13,NA,NA,NA,24 user,5 critic,NA,"shadow,midnight,evil,epic,sword-and-sorcery","Action,Adventure,Fantasy",NA,USA,English,NA,NA,NA,NA,Color,1.78:1
The Gene Generation (2007)            ,"4.3 based on 2,262 user ratings",2007-09-27,NA,NA,NA,18 user,16 critic,NA,"cyberpunk,brother,neo-noir,female-nudity,cyber-thriller","Action,Sci-Fi","Rated R for bloody violence, sexuality/nudity and language",USA,English,2500000,NA,NA,96,Color,1.85:1
AM1200 (2008)            ,7.1 based on 367 user ratings,2008-10-03,NA,NA,NA,4 user,1 critic,NA,NA,"Short,Horror",NA,USA,English,NA,NA,NA,NA,Color,2.35:1
Cyborg Soldier (2008)            ,4.4 based on 897 user ratings,2008-10-07,John Stead,"Bruce Greenwood,Tiffani Thiessen,Rich Franklin",NA,9 user,14 critic,NA,"cyborg,shootout,martial-arts,violence","Action,Sci-Fi",Rated R for violence,"USA,Canada",English,NA,NA,NA,89,Color,NA
Bickford Shmeckler's Cool Ideas (2006)            ,"5.8 based on 2,937 user ratings",2008-05-22,NA,NA,NA,9 user,5 critic,NA,"journal,college,campus,gay,schizophrenic","Comedy,Romance",NA,USA,English,1000000,NA,NA,79,Color,1.85:1
I Think We're Alone Now (2008)            ,6.8 based on 995 user ratings,2008-01-20,Sean Donnelly,"Kelly McCormick,Tiffany,Jeff Turner",NA,8 user,16 critic,NA,"tiffany,singer,stalker,title-based-on-song,punctuation-in-title",Documentary,NA,USA,English,NA,NA,NA,70,Color,1.33:1
Perfect Life (2010)            ,4.3 based on 373 user ratings,2010-04-27,NA,NA,NA,4 user,1 critic,NA,NA,"Horror,Thriller","Rated R for drug use throughout, sexuality, violence, and pervasive language","USA,Luxembourg",English,10000000,NA,NA,98,Color,NA
Meet the Browns (2008)            ,"4.0 based on 5,716 user ratings",2008-03-21,Tyler Perry,"Tamela J. Mann,Angela Bassett,Tyler Perry",45,31 user,43 critic,NA,"georgia,funeral,female-protagonist,cross-dressing,deus-ex-machina","Comedy,Drama,Romance","Rated PG-13 for drug content, language including sexual references, thematic elements and brief violence",USA,English,NA,20082809(USA),41939392,NA,Color,1.85:1
In the Name of the King: A Dungeon Siege Tale (2007)            ,"3.8 based on 38,361 user ratings",2008-01-11,Uwe Boll,"Jason Statham,Ron Perlman,Ray Liotta",15,368 user,139 critic,2,"farmer,krug,wizard,rescue,king","Action,Adventure,Fantasy,Thriller",Rated PG-13 for intense battle sequences,"Germany,Canada,USA",English,60000000,2984524(USA),4535117,127,Color,2.35:1
Bryan Loves You (2008)            ,2.2 based on 256 user ratings,2008-09-23,NA,NA,NA,5 user,23 critic,NA,"cult,evil-man,murder,character-name-in-title",Horror,NA,USA,English,1000000,NA,NA,92,Color,1.78:1
August Evening (2007)            ,7.0 based on 255 user ratings,2007-06-21,Chris Eska,"Pedro Castaneda,Veronica Loren,Abel Becerra",68,4 user,14 critic,NA,"farm-worker,texas,u.s.-mexico-border,father-in-law-daughter-in-law-relationship",Drama,Rated PG-13 for brief strong language,USA,Spanish,35000,3242(USA),74494,127,Color,1.85:1
The Last Man (2008)            ,3.5 based on 316 user ratings,2008-02-23,NA,NA,NA,9 user,2 critic,NA,"pandemic,plague,cannibalism,corpse,apocalypse",Sci-Fi,NA,USA,English,1000000,NA,NA,NA,Color,1.85:1
100 Million BC (2008)            ,"2.4 based on 3,863 user ratings",2008-07-29,NA,NA,NA,84 user,17 critic,NA,"navy-seal,rescue,tyrannosaurus-rex,eaten-alive,velociraptor","Action,Adventure,Sci-Fi",Rated R for language,USA,English,NA,NA,NA,85,Color,1.78:1
Finding Amanda (2008)            ,"5.6 based on 3,007 user ratings",2011-03-14,Peter Tolan,"Matthew Broderick,Brittany Snow,Maura Tierney",51,17 user,32 critic,NA,"rehab,gambling,niece,television-producer,voyeurism","Comedy,Drama","Rated R for strong sexual content including graphic dialogue, pervasive language, drug content and brief nudity",USA,English,NA,31340(USA),56408,96,Color,1.85:1
O.C. Babes and the Slasher of Zombietown (2008)            ,1.6 based on 194 user ratings,2008-09-18,NA,NA,NA,5 user,2 critic,NA,"zombie,slasher,place-name-in-title,period-in-title,horror-comic","Comedy,Horror",NA,USA,English,4000,NA,NA,69,Color,NA
The Forgotten Ones (2009)            ,"4.1 based on 1,707 user ratings",2009-04-29,Jorg Ihle,"Jewel Staite,Justin Baldoni,Marc Bacher",NA,20 user,16 critic,NA,"shipwreck,uncharted-island,boat,stranding,low-budget-film","Horror,Thriller",Rated R for violence and some language,USA,English,4000000,NA,NA,90,Color,2.35:1
In a Dream (2008)            ,7.9 based on 206 user ratings,2008-03-08,Jeremiah Zagar,"Isaiah Zagar,Julia Zagar,Ezekiel Zagar",NA,5 user,22 critic,NA,NA,Documentary,NA,USA,English,NA,5297(USA),54640,NA,Color,NA
Columbus Day (2008)            ,"5.5 based on 2,987 user ratings",2010-06-26,NA,NA,NA,19 user,11 critic,NA,"thief,flashback,chase,bar,bare-chested-male","Crime,Drama,Thriller",Rated R for some violence and language,USA,English,7000000,NA,NA,90,Color,2.35:1
Vacancy 2: The First Cut (2008)            ,"5.0 based on 5,616 user ratings",2009-01-20,Eric Bross,"Agnes Bruckner,David Moscow,Scott Anderson",NA,39 user,40 critic,NA,"motel,videotape,room-6,best-friend,motel-manager","Horror,Thriller","Rated R for strong violence and terror, language and some sexual content",USA,English,3000000,NA,NA,86,Color,1.85:1
Road of No Return (2009)            ,4.5 based on 715 user ratings,2010-02-23,NA,NA,NA,14 user,5 critic,NA,"drugs,drug-trafficking,covert-operation,hitman","Action,Drama",NA,USA,English,3000000,NA,NA,91,Color,1.85:1
Blood Scarab (2008)            ,3.3 based on 131 user ratings,2008-07-25,NA,NA,NA,3 user,5 critic,NA,"mummy,dracula,vampire,crucifix,lesbian-vampire",Horror,NA,USA,English,NA,NA,NA,81,Color,NA
The Flyboys (2008)            ,"6.9 based on 2,676 user ratings",2008-08-15,NA,NA,NA,76 user,11 critic,NA,"television-news,gun,american,aircraft-carrier,car-bicycle-chase","Action,Adventure",NA,USA,English,NA,NA,NA,118,Color,1.85:1
The Day the Earth Stopped (2008)            ,"2.8 based on 1,621 user ratings",2008-12-09,NA,NA,NA,37 user,10 critic,NA,"pubic-hair,male-pubic-hair,eiffel-tower-destroyed,alien-invasion,childbirth","Action,Sci-Fi",Rated R for some nudity,USA,English,NA,NA,NA,89,Color,1.78:1
Boot Camp (2008)            ,"5.9 based on 7,308 user ratings",2008-05-08,Christian Duguay,"Mila Kunis,Gregory Smith,Peter Stormare",NA,53 user,24 critic,NA,"kicked-in-the-balls,death,doctor,island,boot-camp","Drama,Thriller",NA,"Canada,USA",English,14000000,NA,NA,99,Color,1.85:1
The Level (2008)            ,5.5 based on 295 user ratings,2008-09-12,"Jeff Crook,Josh Crook","Paris Campbell,Robert Haley,Adam Kidd",NA,13 user,NA,NA,"evil-man,lesbian-kiss,corpse,prostitute,gun","Action,Thriller","Rated R for strong bloody violence, graphic sexual content and pervasive language",USA,English,NA,NA,NA,90,Color,2.35:1
Music Within (2007)            ,"7.4 based on 4,974 user ratings",2007-01-05,Steven Sawalich,"Ron Livingston,Melissa George,Michael Sheen",53,33 user,31 critic,NA,"disability,public-speaker,watching-tv,walkie-talkie,waitress","Biography,Comedy,Drama,Music,Romance,War","Rated R for language including sexual references, and some drug content",USA,English,NA,52744(USA),153205,94,Color,1.85:1
Rage Against the Machine (1997)            ,8.5 based on 289 user ratings,1997-01-01,NA,NA,NA,6 user,NA,NA,"concert-film,music-video","Documentary,Music",NA,USA,English,NA,NA,NA,80,Color,NA
Connected (2008)            ,6.0 based on 85 user ratings,2008-04-08,Nathan Brunskill,"Dustin Varpness,Michael Kirby,Richard Sandore",NA,2 user,2 critic,NA,"subway,anthology,no-dialogue,anxiety,new-york-subway","Short,Drama,Romance",NA,USA,English,NA,NA,NA,8,Color,NA
Brothel (2008)            ,4.3 based on 185 user ratings,2008-02-27,Amy Waddell,"Serena Scott Thomas,Brett Cullen,Christian Martin",NA,4 user,2 critic,NA,NA,"Drama,Horror",NA,USA,English,NA,NA,NA,96,Color,NA
Merlin and the War of the Dragons (2008)            ,"3.8 based on 1,105 user ratings",2008-11-25,NA,NA,NA,25 user,8 critic,NA,"king,magic,dragon,wizard,surrealism","Action,Adventure,Drama,Fantasy",Rated PG for fantasy action violence and brief language,USA,English,NA,NA,NA,92,Color,1.78:1
SEAL Team VI (2008)            ,2.5 based on 363 user ratings,2008-09-10,Mark C. Andrews,"Jeremy Davis,Ken Gamble,Zach McGowan",NA,18 user,1 critic,NA,"iraq,desert,iraq-war,hand-grenade,navy-seal","Action,Drama",Rated R for language and some violence,USA,English,NA,NA,NA,NA,Color,1.85:1
Plague Town (2008)            ,"4.5 based on 1,445 user ratings",2009-04-03,David Gregory,"Josslyn DeCrosta,Erica Rhodes,David Lombard",NA,28 user,66 critic,NA,ireland,"Horror,Thriller",NA,USA,English,1000000,NA,NA,NA,Color,1.78:1
Doggie Heaven (2008)            ,6.4 based on 157 user ratings,2008-11-25,NA,NA,NA,2 user,NA,NA,NA,"Short,Comedy",NA,USA,English,10000,NA,NA,10,Color,NA
Explicit Ills (2008)            ,5.9 based on 600 user ratings,2009-03-06,Mark Webber,"Paul Dano,Rosario Dawson,Naomie Harris",54,6 user,20 critic,NA,"poverty,love,photograph,cemetery,funeral",Drama,Rated R for language and some drug use,USA,English,1500000,9125(USA),28564,NA,Color,2.35:1
Thick as Thieves (2009)            ,"6.0 based on 28,750 user ratings",2009-01-09,Mimi Leder,"Rade Serbedzija,Morgan Freeman,Robert Forster",NA,50 user,35 critic,NA,"thief,faberge-egg,heist,title-directed-by-female,whispering","Action,Crime,Thriller","Rated R for sexuality, language and some nudity","USA,Germany","English,Russian,Dutch",25000000,NA,NA,104,Color,2.35:1
The Hunting Party (2007)            ,"6.9 based on 21,995 user ratings",2007-09-21,Richard Shepard,"Richard Gere,Terrence Howard,Jesse Eisenberg",54,90 user,94 critic,NA,"hunt,bosnia,fox,cia,war-criminal","Adventure,Comedy,Drama,Romance,Thriller,War",Rated R for strong language and some violent content,"USA,Croatia,Bosnia and Herzegovina","English,Serbo-Croatian,Croatian",25000000,39609(USA),876671,101,Color,2.35:1
"Welcome Home, Roscoe Jenkins (2008)            ","5.3 based on 10,771 user ratings",2008-02-08,Malcolm D. Lee,"Martin Lawrence,Louis C.K.,James Earl Jones",46,39 user,76 critic,NA,"talk-show-host,african-american-protagonist,comma-in-title,name-in-title,four-word-title","Comedy,Drama,Romance","Rated PG-13 for crude and sexual content, language and some drug references",USA,English,35000000,16207730(USA),42168445,NA,Color,1.85:1
The Natural (1984)            ,"7.5 based on 34,534 user ratings",1984-05-11,Barry Levinson,"Robert Redford,Robert Duvall,Glenn Close",NA,171 user,56 critic,NA,"baseball,baseball-team,team,tree,lightning","Drama,Sport",NA,USA,English,28000000,NA,48000000,138,Color,1.85:1
Love Lies Bleeding (2008)            ,"5.8 based on 2,046 user ratings",2008-01-15,Keith Samples,"Brian Geraghty,Jenna Dewan Tatum,Jacob Vargas",NA,24 user,9 critic,NA,"dea-agent,bound,female-tied-up,woman-in-jeopardy,female-removes-her-clothes","Action,Drama,Thriller","Rated R for violence, language and brief nudity",USA,English,3000000,NA,NA,94,Color,2.35:1
